fname,id,actions,text,category
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-1,"Any[2,4]",turn so that the wall is on your left and to your back,Orient
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-10,"Any[1,4]",one space,Move
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-11,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-12,"Any[1,1,1,1,1,4]",walk forward five times,Move
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-13,"Any[3,1,4]",turn left and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-5,"Any[2,4]",turn to the right,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-7,"Any[1,3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-8,Any[4],you should be facing down a brown hallway,Describe
Cleaned-EDA_Jelly0_2_4_Dirs_1.txt,868-9,"Any[1,4]",walk to the blue interseciton,MoveToX
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-1,"Any[2,4]",turn so that the wall is on your left and to your back,Orient
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-10,"Any[1,1,1,1,1,4]",walk forward five times or until you reach the yellow walkway,Conditional
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-11,"Any[3,1,1,4]",turn left and continue 2 steps to the end of the yellow hallway,AnyCombination
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-6,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-7,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_4_Dirs_2.txt,190-9,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-1,"Any[2,4]",turn so that the wall is facing your left and back,Orient
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_5_Dirs_1.txt,1336-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-1,"Any[2,4]",turn so that the wall is facing your left and back,Orient
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-10,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-11,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-12,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-13,"Any[2,1,4]",and finally turn right and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-6,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-7,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_6_Dirs_1.txt,593-9,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-1,"Any[2,4]",turn so that the wall is on your left and back,Orient
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-10,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-11,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-4,"Any[1,2,4]",walk forward once turn right,CombinationLang
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-5,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-6,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-7,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-8,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_2_7_Dirs_1.txt,1187-9,"Any[1,1,1,4]",walk forward three times,Move
Cleaned-EDA_Jelly0_3_1_Dirs_1.txt,523-1,"Any[2,4]",turn so that the wall is on your left,Orient
Cleaned-EDA_Jelly0_3_1_Dirs_1.txt,523-2,"Any[1,1,1,1,4]",walk forward to the end of the hallway,MoveToX
Cleaned-EDA_Jelly0_3_1_Dirs_1.txt,523-3,"Any[3,1,1,4]",turn left walk forward twice,CombinationLang
Cleaned-EDA_Jelly0_3_1_Dirs_1.txt,523-4,"Any[3,1,4]",turn left walk forward once,CombinationLang
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-1,"Any[2,4]",turn so that the wall is on your left,Orient
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-10,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-2,"Any[1,1,1,1,4]",walk forward four times,Move
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-6,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-7,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_2_Dirs_1.txt,915-9,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_3_4_Dirs_1.txt,910-1,"Any[2,4]",turn so that the wall is on your right side,Orient
Cleaned-EDA_Jelly0_3_4_Dirs_1.txt,910-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_4_Dirs_1.txt,910-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_3_4_Dirs_1.txt,910-4,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-1,"Any[2,4]",turn so that the wall is on your left,Orient
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-2,"Any[1,1,1,1,4]",walk forward to the end of the hallway four spaces,MoveToX
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_3_5_Dirs_1.txt,265-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-1,"Any[2,4]",turn so that the wall is on your left,Orient
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-2,"Any[1,1,4]",wlak forward twice,Move
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-3,"Any[1,2,4]",turn right onto the pink hallway,TurnToX
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_3_6_Dirs_1.txt,845-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_7_Dirs_1.txt,129-1,"Any[2,4]",turn so the wall is on your left,Orient
Cleaned-EDA_Jelly0_3_7_Dirs_1.txt,129-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_3_7_Dirs_1.txt,129-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_3_7_Dirs_1.txt,129-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-2,"Any[1,1,1,4]",walk to the end of the yellow hall 3 steps,MoveToX
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-3,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-4,"Any[1,1,1,4]",walk to the end of the black hall 3 steps,MoveToX
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-5,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-7,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_1_Dirs_1.txt,539-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-1,"Any[2,4]",only one way to travel,TurnToX
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-2,"Any[1,1,4]",go forward twice,Move
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-3,"Any[2,1,1,1,1,1,4]",turn right onto the blue hallway and travel all the way down to the far end,AnyCombination
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-4,"Any[3,1,4]",turn left and go forward once,CombinationLang
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-5,"Any[2,1,1,4]",turn right and go forward twice,CombinationLang
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-6,"Any[3,1,4]",turn left again and go forward once,CombinationLang
Cleaned-EDA_Jelly0_4_2_Dirs_1.txt,234-7,"Any[2,1,4]",and right again and go forward once,CombinationLang
Cleaned-EDA_Jelly0_4_3_Dirs_1.txt,426-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_4_3_Dirs_1.txt,426-2,"Any[1,1,4]",walk forward until you reach the blue floors,Conditional
Cleaned-EDA_Jelly0_4_3_Dirs_1.txt,426-3,"Any[1,1,4]",probably twice,Move
Cleaned-EDA_Jelly0_4_3_Dirs_1.txt,426-4,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_3_Dirs_1.txt,426-5,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-2,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-3,"Any[2,4]",turn right onto the blue hallway,TurnToX
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-4,"Any[1,1,1,1,1,4]",walk to the far end maybe 5 spaces,MoveToX
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-5,"Any[3,1,4]",turn left and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_4_5_Dirs_1.txt,755-6,"Any[2,1,4]",turn right and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-2,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-3,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-4,"Any[1,1,1,1,4]",walk forward four times,Move
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-7,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_6_Dirs_1.txt,407-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_4_7_Dirs_1.txt,169-1,"Any[2,4]",only one direction to go,TurnToX
Cleaned-EDA_Jelly0_4_7_Dirs_1.txt,169-2,"Any[1,1,1,4]",walk to the end of the yellow hallway 3 steps,MoveToX
Cleaned-EDA_Jelly0_4_7_Dirs_1.txt,169-3,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_4_7_Dirs_1.txt,169-4,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_5_1_Dirs_1.txt,204-1,"Any[2,4]",turn to face the easel,TurnToX
Cleaned-EDA_Jelly0_5_1_Dirs_1.txt,204-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_1_Dirs_1.txt,204-3,"Any[2,1,4]",turn right and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_5_1_Dirs_1.txt,204-4,"Any[3,1,4]",turn left and walk forward once,CombinationLang
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-1,"Any[2,4]",turn so that your back side faces the easel,Orient
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_2_Dirs_1.txt,556-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-1,"Any[2,4]",turn to face the easel,TurnToX
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_3_Dirs_1.txt,609-6,"Any[1,1,1,1,4]",walk forward four times,Move
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-1,"Any[2,4]",turn to face the easel,TurnToX
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-6,"Any[1,1,1,1,1,4]",walk down the blue hallway untill you intersect the yellow hallway about 5 steps,Conditional
Cleaned-EDA_Jelly0_5_4_Dirs_1.txt,727-7,"Any[3,1,1,4]",turn left and go to the end of the yellow hallway about 2 steps,AnyCombination
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-1,"Any[2,4]",turn to face the easel,TurnToX
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-6,"Any[1,3,4]",walk forward once turn left,CombinationLang
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-7,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-8,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_6_Dirs_1.txt,588-9,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-1,"Any[2,4]",turn to face the easel,TurnToX
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-5,"Any[2,1,1,1,4]",turn right walk forward three times,CombinationLang
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-6,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_5_7_Dirs_1.txt,876-7,"Any[1,4]",and walk forward once,Move
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-1,"Any[2,4]",only one direction to go,TurnToX
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-10,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-6,"Any[1,4]",walk forward to the end of the hallway,MoveToX
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-7,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-8,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_6_1_Dirs_1.txt,371-9,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-10,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-11,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-12,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-13,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-14,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-5,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-7,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_2_Dirs_1.txt,226-9,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-5,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_3_Dirs_1.txt,1005-6,"Any[1,1,1,4]",walk forward three times,Move
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-1,"Any[2,4]",only one direction to go,TurnToX
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-5,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-6,"Any[1,1,1,1,4]",walk forward about four times,Move
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-7,"Any[1,1,1,1,4]",until you reach the yellow floors,Conditional
Cleaned-EDA_Jelly0_6_4_Dirs_1.txt,1305-8,"Any[3,1,1,4]",turn left at the yellow floors and walk to the end of the hall,AnyCombination
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-3,"Any[3,1,4]",turn left walk forward once,CombinationLang
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-4,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-5,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-6,"Any[3,1,4]",turn left walk forward once,CombinationLang
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-7,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_5_Dirs_1.txt,950-8,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-1,"Any[2,4]",only one way to go,TurnToX
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-5,"Any[3,1,1,4]",turn left walk forward twice,CombinationLang
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-6,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_6_7_Dirs_1.txt,1054-7,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-1,"Any[2,4]",turn so that the wall is on your left,Orient
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-5,"Any[2,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_1_Dirs_1.txt,769-6,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-1,"Any[2,4]",turn so that the wall is to your back,Orient
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-10,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-11,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-4,"Any[1,1,1,4]",walk forward until you come to the intersection of the brown hallways,Conditional
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-5,"Any[3,1,4]",turn left and walk forward twice,CombinationLang
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-6,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-7,"Any[1,1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-8,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_1.txt,1179-9,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-1,"Any[2,4]",turn so that the wall is to your back,Orient
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-10,"Any[1,4]",walk forward,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-11,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-12,"Any[1,4]",walk forward,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-2,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-3,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-4,"Any[1,1,1,4]",walk forward till the end of the hallway maybe 3 spaces,MoveToX
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-5,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-6,"Any[1,4]",walk forward,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-7,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-8,"Any[1,1,4]",walk forward twice,Move
Cleaned-EDA_Jelly0_7_2_Dirs_2.txt,691-9,"Any[3,4]",turn left,Turn
Cleaned-EDA_Jelly0_7_3_Dirs_1.txt,1359-1,"Any[2,4]",turn so the wall is to your back,Orient
Cleaned-EDA_Jelly0_7_3_Dirs_1.txt,1359-2,"Any[1,4]",wlak forward once,Move
Cleaned-EDA_Jelly0_7_3_Dirs_1.txt,1359-3,"Any[2,4]",turn right,Turn
Cleaned-EDA_Jelly0_7_3_Dirs_1.txt,1359-4,"Any[1,4]",walk forward once,Move
Cleaned-EDA_Jelly0_7_4_Dirs_1.txt,1357-1,"Any[2,4]",turn so that the wall is on your right,Orient
