"fname","actions","text","category"
"Cleaned-WLH_Grid0_6_1_Dirs_1.txt","Any[1,4]","move to it",""
"Cleaned-WLH_Grid0_6_1_Dirs_1.txt","Any[3,4]","turn left or right to locate the easel",""
"Cleaned-WLH_Grid0_6_1_Dirs_1.txt","Any[1,4]","move to it",""
"Cleaned-WLH_Grid0_6_1_Dirs_1.txt","Any[4]","the side alleys are red brick",""
"Cleaned-KLS_Grid0_7_2_Dirs_1.txt","Any[2,4]","go towards the easel on the red brick road",""
"Cleaned-KLS_Grid0_7_2_Dirs_1.txt","Any[1,2,1,1,4]","take a right at the black road intersection and follow it until you come to a black easel",""
"Cleaned-EMWC_Grid0_7_6_Dirs_1.txt","Any[2,4]","face toward the longer portion of the brick hall",""
"Cleaned-EMWC_Grid0_7_6_Dirs_1.txt","Any[4]","the intersection with the blue-tiled hall should be to your left; the section containing the chair behind you",""
"Cleaned-EMWC_Grid0_7_6_Dirs_1.txt","Any[1,1,4]","go forward two segments to the wooden hall",""
"Cleaned-EMWC_Grid0_7_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_7_6_Dirs_1.txt","Any[1,4]","go forward one segment to the 't' intersection with the bare concrete hall",""
"Cleaned-EDA_Grid0_7_1_Dirs_1.txt","Any[2,4]","turn to face the long red hallway",""
"Cleaned-EDA_Grid0_7_1_Dirs_1.txt","Any[4]","you should be able to see a painting easel in the far distance",""
"Cleaned-EDA_Grid0_7_1_Dirs_1.txt","Any[1,1,1,4]","walk forward three times and stop",""
"Cleaned-EDA_Grid0_5_1_Dirs_1.txt","Any[2,4]","turn so the walls are on your right and back",""
"Cleaned-EDA_Grid0_5_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Grid0_5_1_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Grid0_5_1_Dirs_1.txt","Any[1,1,1,1,1,4]","walk forward five times",""
"Cleaned-EDA_Grid0_5_1_Dirs_1.txt","Any[2,1,4]","turn onto the pink hallway and walk forward once",""
"Cleaned-EMWC_Grid0_7_3_Dirs_1.txt","Any[2,1,4]","you will follow the regular concrete path toward the blue tiled flooring one segment",""
"Cleaned-EMWC_Grid0_7_3_Dirs_1.txt","Any[4]","this 't' intersection is position 3",""
"Cleaned-KLS_Grid0_6_2_Dirs_1.txt","Any[2,4]","go towards the chair at the end of the hall",""
"Cleaned-KLS_Grid0_6_2_Dirs_1.txt","Any[1,1,2,1,1,2,1,1,1,2,1,1,1,4]","next take a right and follow the path until you reach a black easel this is position 2",""
"Cleaned-WLH_Grid0_3_5_Dirs_1.txt","Any[2,2,4]","with your back to the wall turn right",""
"Cleaned-WLH_Grid0_3_5_Dirs_1.txt","Any[4]","you see a sofa and then a hat rack",""
"Cleaned-WLH_Grid0_3_5_Dirs_1.txt","Any[1,1,3,4]","move to the hat rack and turn left",""
"Cleaned-WLH_Grid0_3_5_Dirs_1.txt","Any[1,4]","move to the corner you see in front of you",""
"Cleaned-EDA_Grid0_4_7_Dirs_1.txt","Any[2,4]","turn to face the green hallway",""
"Cleaned-EDA_Grid0_4_7_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Grid0_4_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_4_7_Dirs_1.txt","Any[1,1,1,1,4]","walk forward four times",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[2,1,1,1,4]","go down the blue-tiled floor until you reach a hall with pink-flowered carpet",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[2,4]","turn right into this hall",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[1,1,1,4]","follow this hall until you reach a hall with yellow stone flooring",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[2,4]","i believe you turn right",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[2,4]","regardless you will turn toward the easel",""
"Cleaned-EMWC_Grid0_3_2_Dirs_1.txt","Any[1,1,4]","the space containing the easel is position 2",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[2,4]","face the green carpeting",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[1,1,1,3,4]","move to the wall and turn left",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[1,1,4]","move along the blue carpeting until you get to wooden flooring",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[1,4]","move forward one alley",""
"Cleaned-WLH_Grid0_4_6_Dirs_1.txt","Any[1,4]","you should see gray floor to your right",""
"Cleaned-KLS_Grid0_2_3_Dirs_1.txt","Any[2,4]","take the black path towards the red brick intersection",""
"Cleaned-KLS_Grid0_2_3_Dirs_1.txt","Any[1,1,2,4]","at the red brick intersection go right towards the lamp",""
"Cleaned-KLS_Grid0_2_3_Dirs_1.txt","Any[1,1,2,4]","at the first intersection after the lamp take a right onto the plain cement path",""
"Cleaned-KLS_Grid0_2_3_Dirs_1.txt","Any[1,1,3,3,1,1,1,3,1,1,1,4]","the next intersection will be three where the plain cement meets the blue path",""
"Cleaned-TJS_Grid0_4_7_Dirs_1.txt","Any[2,1,1,1,4]","take the grassy hall to the blue hall",""
"Cleaned-TJS_Grid0_4_7_Dirs_1.txt","Any[3,1,1,1,1,4]","then the blue hall almost all the way down",""
"Cleaned-TJS_Grid0_4_7_Dirs_1.txt","Any[3,1,4]","then left to the red hall oine movement",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[2,2,4]","with your back to the wall at 2 turn right",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[4]","at the end of the aisle you should see grass carpet to your left",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[1,1,1,3,4]","walk down this",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[1,1,1,3,4]","at the end of the grass alley turn right",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[4]","you should see blue carpet",""
"Cleaned-WLH_Grid0_2_3_Dirs_1.txt","Any[1,1,1,1,4]","walk to the fourth alley where there is gray carpet on the left alley",""
"Cleaned-EMWC_Grid0_6_1_Dirs_1.txt","Any[2,4]","place your back to the 't' intersection",""
"Cleaned-EMWC_Grid0_6_1_Dirs_1.txt","Any[1,4]","go forward along the bare concrete hal one segment ti the intersection of the hall of pink-flowered carpet",""
"Cleaned-EMWC_Grid0_6_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Grid0_6_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection of the pink-flowered carpet hall and the brick hall",""
"Cleaned-EMWC_Grid0_6_1_Dirs_1.txt","Any[4]","there is an easel in this intersection",""
"Cleaned-EMWC_Grid0_7_1_Dirs_1.txt","Any[2,4]","orient yourself to face the hall with brown brick",""
"Cleaned-EMWC_Grid0_7_1_Dirs_1.txt","Any[4]","blue-tiled hall should be to your left the intersection with the chair behind you",""
"Cleaned-EMWC_Grid0_7_1_Dirs_1.txt","Any[1,1,1,4]","go forward in the brown brick-floored hall until you reach the intersection with the hall with the pink-flowered carpet",""
"Cleaned-EMWC_Grid0_7_1_Dirs_1.txt","Any[4]","this will contain an easel",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[2,4]","face the hatrack in the blue-tiled hallway",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[1,4]","walk the one segment toward it",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[1,1,1,1,1,1,4]","follow the blue-tiled hallway to the grass floored hallway at the far end",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_5_4_Dirs_1.txt","Any[1,1,1,4]","where this hall intersects the yellow-tiled hall there should be an empty intersection",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[2,4]","face toward the hatrack in the blue-tiled hall",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[1,4]","go to it one segment",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[1,1,4]","go forward two segments or to the first empty intersection",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[4]","the floor should be bare concrete",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[4]","the walls have butterflies",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[1,4]","pass through this segment to the intersection with the hall of brown brick",""
"Cleaned-EMWC_Grid0_5_7_Dirs_1.txt","Any[4]","this intersection should be empty and is position 7",""
"Cleaned-KXP_Grid0_7_1_Dirs_1.txt","Any[2,1,2,1,1,1,2,1,4]","position one is in the pink floored area on the aesal",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[2,4]","place your back against the wall of the 't' intersection",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[3,4]","turn left down the stone floored hallway",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[1,1,1,4]","follow this hallway three segments to the blue-tiled hallway",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[3,4]","turn left in this hall",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[3,4]","you will be turning toward many pictures of butterflies",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[4]","there should be no visible pictures of fish",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[1,4]","follow the hallway until you reach the about second intersection with a bare concrete floor",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[4]","the intersection should be empty though the next intersection will contain a bench and the one following will contain a hatrack",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[4]","the intersection to your left should be empty",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[4]","the first segment of this bar concrete hall to your left should have butterfly pictures; followed by a second segment containg eiffel tower pictures",""
"Cleaned-EMWC_Grid0_2_3_Dirs_1.txt","Any[4]","the hallway should 't' after the segment of eiffel tower pics",""
"Cleaned-TJS_Grid0_6_4_Dirs_1.txt","Any[2,1,3,1,1,4]","it's at the corner of the yellow floor and the grassy floor",""
"Cleaned-WLH_Grid0_5_3_Dirs_1.txt","Any[2,1,4]","face the hat rack and move to it",""
"Cleaned-WLH_Grid0_5_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Grid0_5_3_Dirs_1.txt","Any[1,1,4]","walk one alley past the chair",""
"Cleaned-WLH_Grid0_5_3_Dirs_1.txt","Any[4]","you should see gray floor to your right and a stool in front of you",""
"Cleaned-TJS_Grid0_3_1_Dirs_1.txt","Any[2,1,4]","foward one space",""
"Cleaned-TJS_Grid0_3_1_Dirs_1.txt","Any[3,1,1,1,4]","then a left down the red hall until it intersects with the rose hall and has an easel",""
"Cleaned-EDA_Grid0_1_6_Dirs_1.txt","Any[2,4]","turn to face the long red hallway",""
"Cleaned-EDA_Grid0_1_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Grid0_1_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_1_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-KLS_Grid0_7_6_Dirs_1.txt","Any[2,1,1,2,4]","go towards the lamp on the red brick road take a right onto the wood path",""
"Cleaned-KLS_Grid0_7_6_Dirs_1.txt","Any[1,4]","when you come to the intersection with the plain cement path you are at position 6",""
"Cleaned-TJS_Grid0_2_1_Dirs_1.txt","Any[2,1,1,3,1,1,4]","position one is at the red floors and rose floors intersection",""
"Cleaned-TJS_Grid0_2_1_Dirs_1.txt","Any[4]","where an easel is",""
"Cleaned-KLS_Grid0_2_1_Dirs_1.txt","Any[2,4]","take the black path towards the pink flowered path intersection",""
"Cleaned-KLS_Grid0_2_1_Dirs_1.txt","Any[1,1,2,1,1,4]","once here go right onto the pink path until you reach a black easel",""
"Cleaned-KLS_Grid0_2_7_Dirs_1.txt","Any[2,4]","take the black path towards the intersection with the red brick path",""
"Cleaned-KLS_Grid0_2_7_Dirs_1.txt","Any[1,1,2,4]","go right onto the red brick path towards the lamp",""
"Cleaned-KLS_Grid0_2_7_Dirs_1.txt","Any[1,3,3,1,1,4]","the second intersection after the lamp will be position 7",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[2,4]","turn so that the wall is on your right and back",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[1,1,1,1,1,1,4]","walk forward six times",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[4]","you should be at the end of the hallway",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[1,1,1,4]","walk forward four times",""
"Cleaned-EDA_Grid0_5_4_Dirs_1.txt","Any[4]","you should be at the end of the hallway again",""
"Cleaned-TJS_Grid0_3_5_Dirs_1.txt","Any[2,1,1,4]","take a right down the blue hall until you see a coat rack",""
"Cleaned-TJS_Grid0_3_5_Dirs_1.txt","Any[3,1,4]","then take an immediate left",""
"Cleaned-EDA_Grid0_2_3_Dirs_1.txt","Any[2,4]","turn so the wall is on your left",""
"Cleaned-EDA_Grid0_2_3_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-EDA_Grid0_2_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_2_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-WLH_Grid0_2_6_Dirs_1.txt","Any[2,1,4]","with your back to the wall move forward along the octagon carpet one alley",""
"Cleaned-WLH_Grid0_2_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Grid0_2_6_Dirs_1.txt","Any[4]","you should be facing wood flooring",""
"Cleaned-WLH_Grid0_2_6_Dirs_1.txt","Any[1,4]","move one alley",""
"Cleaned-WLH_Grid0_2_6_Dirs_1.txt","Any[4]","to your left is gray floor",""
"Cleaned-EMWC_Grid0_6_4_Dirs_1.txt","Any[2,4]","place your back against the wall of the 't' intersection",""
"Cleaned-EMWC_Grid0_6_4_Dirs_1.txt","Any[2,4]","turn right into the wooden hall",""
"Cleaned-EMWC_Grid0_6_4_Dirs_1.txt","Any[1,4]","go forward one segment to the yellow-tiled hall",""
"Cleaned-EMWC_Grid0_6_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Grid0_6_4_Dirs_1.txt","Any[1,1,4]","go forward two segments past the bench to the intersection of the yellow-tiled and grassy halls",""
"Cleaned-EMWC_Grid0_3_6_Dirs_1.txt","Any[2,4]","place your back against the wall of the 't' intersection",""
"Cleaned-EMWC_Grid0_3_6_Dirs_1.txt","Any[3,4]","turn to the left",""
"Cleaned-EMWC_Grid0_3_6_Dirs_1.txt","Any[1,1,4]","go forward two segments along the blue-tiled hall",""
"Cleaned-EMWC_Grid0_3_6_Dirs_1.txt","Any[2,4]","turn right into the wooden hall",""
"Cleaned-EMWC_Grid0_3_6_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection of the bare concrete hallway",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[2,4]","take the wood path towards the red brick intersection",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[1,3,4]","go left onto the red brick",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[1,1,1,4]","go towards the lamp to the end of the hall",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[2,4]","at the chair at the end of the hall go right",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[1,3,4]","at the black bench take a left onto the blue path",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[1,3,4]","and then another left at the coat rack",""
"Cleaned-KLS_Grid0_6_5_Dirs_1.txt","Any[1,4]","at the end of this hall at the corner you are at position 5",""
"Cleaned-EDA_Grid0_2_1_Dirs_1.txt","Any[2,4]","turn to face the yellow hallway",""
"Cleaned-EDA_Grid0_2_1_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Grid0_2_1_Dirs_1.txt","Any[3,4]","turn onto the pink hallway",""
"Cleaned-EDA_Grid0_2_1_Dirs_1.txt","Any[1,1,4]","walk forward once",""
"Cleaned-EDA_Grid0_4_3_Dirs_1.txt","Any[2,4]","turn to face the yellow hallway",""
"Cleaned-EDA_Grid0_4_3_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-EDA_Grid0_4_3_Dirs_1.txt","Any[3,4]","turn onto the blue hallway",""
"Cleaned-EDA_Grid0_4_3_Dirs_1.txt","Any[1,1,1,1,4]","walk forward four times",""
"Cleaned-KXP_Grid0_6_5_Dirs_1.txt","Any[2,1,1,2,2,2,1,1,3,1,1,1,1,1,1,4]","5 is at the end of the long butterlfy hallway",""
"Cleaned-KXP_Grid0_6_5_Dirs_1.txt","Any[3,1,4]","make a left one street before the end",""
"Cleaned-KXP_Grid0_6_5_Dirs_1.txt","Any[3,3,4]","you should be able to face the hat rack behind which should be a wall not a hallway",""
"Cleaned-KLS_Grid0_7_3_Dirs_1.txt","Any[2,1,4]","follow the plain cement towards the blue path intersection",""
"Cleaned-WLH_Grid0_1_7_Dirs_1.txt","Any[2,4]","at one face the lamp",""
"Cleaned-WLH_Grid0_1_7_Dirs_1.txt","Any[1,4]","move one square",""
"Cleaned-WLH_Grid0_1_7_Dirs_1.txt","Any[4]","the lamp should still be in front of you",""
"Cleaned-WLH_Grid0_4_5_Dirs_1.txt","Any[2,1,1,4]","from four face the grass carpet and move to the hat rack",""
"Cleaned-WLH_Grid0_4_5_Dirs_1.txt","Any[3,1,1,2,1,3,4]","turn left and move onto the blue carpet",""
"Cleaned-WLH_Grid0_4_5_Dirs_1.txt","Any[1,1,1,1,4]","walk past two chairs and to the lamp",""
"Cleaned-WLH_Grid0_4_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Grid0_4_5_Dirs_1.txt","Any[1,4]","move into the corner such that the lamp is behind you and to your right you see a gray carpeted alley",""
"Cleaned-TJS_Grid0_2_7_Dirs_1.txt","Any[2,1,1,4]","go straight",""
"Cleaned-TJS_Grid0_2_7_Dirs_1.txt","Any[3,3,1,2,1,1,3,4]","then turn when you see the red hall",""
"Cleaned-TJS_Grid0_2_7_Dirs_1.txt","Any[1,1,4]","then go down the red hall until you can look to the right and see a blue corridor",""
"Cleaned-EDA_Grid0_3_5_Dirs_1.txt","Any[2,4]","turn so the wall is on your right",""
"Cleaned-EDA_Grid0_3_5_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Grid0_3_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_3_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Grid0_2_7_Dirs_1.txt","Any[2,4]","turn so the wall is on your left",""
"Cleaned-EDA_Grid0_2_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Grid0_2_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_2_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[2,1,1,1,4]","with your back to the wall move to the end of the rock floor alley",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[4]","to your left and right should be blue carpet",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[1,4]","move past the stool to the alley before the sofa",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[3,4]","turn right you should see gray floor with the red brick on the next alley",""
"Cleaned-WLH_Grid0_2_7_Dirs_1.txt","Any[1,4]","move to where the red brick alley is on your right and left",""
"Cleaned-TJS_Grid0_2_3_Dirs_1.txt","Any[2,1,1,1,4]","yellow hall to blue hall",""
"Cleaned-TJS_Grid0_2_3_Dirs_1.txt","Any[3,1,4]","all the way down until one space before you see a bench",""
"Cleaned-KXP_Grid0_4_3_Dirs_1.txt","Any[2,1,1,1,3,3,1,1,2,1,1,2,1,1,3,4]","three is in the long butterfly hallway with blue floors",""
"Cleaned-KXP_Grid0_4_3_Dirs_1.txt","Any[1,1,1,1,1,3,3,1,1,1,4]","at the intersection where the street with no furniture is at",""
"Cleaned-EMWC_Grid0_3_4_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Grid0_3_4_Dirs_1.txt","Any[3,4]","turn to the left",""
"Cleaned-EMWC_Grid0_3_4_Dirs_1.txt","Any[1,1,1,1,4]","go forward four segments passing the stool and chair to the grassy hallway",""
"Cleaned-EMWC_Grid0_3_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Grid0_3_4_Dirs_1.txt","Any[1,1,1,4]","go forward three segments to the intersection of the grassy and yellow-tiled hallways passing the hatrack",""
"Cleaned-KXP_Grid0_2_1_Dirs_1.txt","Any[2,1,3,1,2,1,2,1,1,1,4]","go to the pink flowered floored area",""
"Cleaned-KXP_Grid0_2_1_Dirs_1.txt","Any[4]","it is at the aesal",""
"Cleaned-KLS_Grid0_3_5_Dirs_1.txt","Any[2,4]","take the blue path towards the black bench",""
"Cleaned-KLS_Grid0_3_5_Dirs_1.txt","Any[1,1,3,4]","at the coat rack take a left",""
"Cleaned-KLS_Grid0_3_5_Dirs_1.txt","Any[1,4]","the end of this hall is 5",""
"Cleaned-TJS_Grid0_2_5_Dirs_1.txt","Any[2,1,1,1,3,1,1,1,3,1,1,1,1,1,1,4]","go all the way down the blue floor until you see a coat rack",""
"Cleaned-TJS_Grid0_2_5_Dirs_1.txt","Any[3,1,4]","then take an immediate left",""
"Cleaned-KXP_Grid0_4_1_Dirs_1.txt","Any[2,1,1,1,3,3,1,1,3,1,1,4]","go to the aesal in the pink floored area",""
"Cleaned-EDA_Grid0_1_2_Dirs_1.txt","Any[2,4]","turn to face the long red hallway",""
"Cleaned-EDA_Grid0_1_2_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Grid0_1_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Grid0_1_2_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-TJS_Grid0_3_7_Dirs_1.txt","Any[2,1,4]","go forward one movement in the direction of the red floor",""
"Cleaned-WLH_Grid0_3_7_Dirs_1.txt","Any[2,1,4]","with your back to the wall at three move forward one alley",""
"Cleaned-WLH_Grid0_3_7_Dirs_1.txt","Any[4]","you should see red brick to your right and left and a lamp two alleys over to your left and an easel beyond that",""
"Cleaned-EDA_Grid0_2_6_Dirs_1.txt","Any[2,4]","turn to face the yellow hallway",""
"Cleaned-EDA_Grid0_2_6_Dirs_1.txt","Any[1,4]","walk forward once",""
